sample_id,stratum,tGJS,HK2,BCL2L1,TSPO,HK2_norm,BCL2L1_norm,TSPO_norm,CD8A,IFNG,CXCL10,GZMB,PRF1,HAVCR2,LAG3,PDCD1,TIGIT,CGAS,STING1,ENPP1,TREX1,CD274,immune_proxy,exhaustion_score,ee_ratio,acute_sting,chronic_sting,sting_ratio
TCGA-AA-3852-01,MSS_TP53wt,0.554222972972973,3476.1723,1412.441,7502.5782,0.6773648648648649,0.006756756756756757,0.9375,124.3547,3.1196,365.6095,55.3313,123.2848,134.353,78.6611,34.9197,27.5963,239.2851,960.8303,83.0777,417.804,16.148,-0.25265726085092455,-0.1691020594429853,-0.16303265352321122,-0.14220066963013217,-0.05906269805059306,-0.08313797157953912
TCGA-AA-3854-01,MSS_TP53wt,0.6096283783783785,3355.3761,3301.2976,5502.2698,0.6486486486486487,0.35135135135135137,0.8158783783783784,37.7694,0.7606,224.3994,35.5847,52.4694,91.6703,20.732,17.4357,10.7343,111.5338,1462.5357,188.2633,300.5552,22.1561,-0.4722048192795903,-0.500829165011063,0.014053302983880522,-0.45707991571521533,0.17933619463493397,-0.6364161103501493
TCGA-AA-3855-01,MSS_TP53wt,0.5574324324324325,3003.7495,3798.0079,4212.2223,0.5777027027027027,0.4780405405405405,0.6097972972972973,114.0388,1.97,164.7367,283.8138,113.5033,105.2099,67.1252,36.4822,37.208,133.6161,422.0156,279.3662,266.7659,19.5104,-0.19999680433413977,-0.18721278582487944,0.03263779526305102,-0.2888204861681305,-0.15969214197386963,-0.12912834419426086
TCGA-AA-3856-01,MSS_TP53mut,0.4765202702702702,1475.6442,5002.5322,4968.6558,0.09797297297297297,0.7027027027027027,0.7550675675675675,235.7327,5.5052,606.5514,156.3602,160.2624,242.7589,133.2793,57.04,94.3905,97.372,611.6258,292.2567,273.3162,33.982,0.046356902199965154,0.4897891727603224,-0.6161535363501649,0.15690715869284821,-0.26102131360775727,0.4179284723006055
TCGA-AA-3858-01,MSS_TP53mut,0.5662162162162162,1857.8149,4794.0342,7733.8621,0.20439189189189189,0.6722972972972973,0.9425675675675675,87.236,1.6703,347.9517,69.2573,91.7921,115.317,47.4345,26.6726,13.4987,102.316,379.5288,42.6654,362.7675,7.774,-0.3336009438643382,-0.3570148546620948,-0.03450987795064142,-0.348232700772788,0.04449056291806219,-0.3927232636908502
TCGA-AA-3864-01,MSIH_TP53wt,0.358277027027027,2761.1938,1503.7394,3733.3039,0.4966216216216216,0.018581081081081082,0.5135135135135135,140.8971,4.1457,519.0139,69.7843,123.1024,164.569,55.8259,11.5559,34.9596,45.2309,883.8018,71.2375,249.7507,20.2225,-0.173875659654672,-0.2509221054762739,-0.03466318491436887,-0.16191697423682427,-0.33875124503405685,0.17683427079723257
TCGA-AA-3866-01,MSS_TP53mut,0.5197635135135135,3809.7208,3052.0481,3469.7737,0.7381756756756757,0.30405405405405406,0.44425675675675674,182.8418,9.9781,1261.1204,274.1427,225.0771,560.7713,109.6187,59.2845,94.077,285.2744,1048.4946,65.6743,184.0306,68.0238,0.31231244115811563,0.9421197993898427,-0.756279980382471,0.5107744331844554,0.044811055716792836,0.46596337746766253
TCGA-AA-3867-01,MSS_TP53mut,0.5251689189189189,1587.2704,5604.2972,5299.1487,0.11824324324324324,0.7989864864864865,0.793918918918919,44.3529,-0.2946,119.2076,576.9694,51.6551,218.2287,27.2419,26.0492,14.0724,228.2379,573.3962,212.8888,152.4606,5.1277,-0.19126870740529914,-0.23801918401820618,0.2441097297418233,-0.4367541873078317,0.18767188247520775,-0.6244260697830395
TCGA-AA-3869-01,MSIH_TP53wt,0.2574324324324324,1859.9436,2984.1042,2966.4752,0.20777027027027026,0.28040540540540543,0.30067567567567566,160.6269,6.2343,788.6051,223.381,143.5709,197.6201,81.1802,39.8187,38.9754,385.422,1369.1505,64.7164,238.2716,28.651,0.045081174876769825,0.004628987679888223,-0.05678586276390118,0.31023254759490315,-0.27320354705916083,0.583436094654064
TCGA-AA-3870-01,MSS_TP53wt,0.4790540540540541,2071.425,5478.2747,3517.2376,0.2652027027027027,0.7837837837837838,0.4594594594594595,140.802,-0.2946,481.8895,95.1584,974.5414,317.375,83.8303,62.2184,49.173,31.3045,1347.2806,32.9331,366.9426,32.857,0.18396195967294796,0.34714954072993987,-0.02312651492251333,0.0035651359079889797,0.344084014316303,-0.340518878408314
TCGA-AA-3872-01,MSS_TP53wt,0.4244932432432432,1089.5529,5925.7131,3837.6787,0.03885135135135135,0.8293918918918919,0.5337837837837838,93.1744,1.1395,557.2815,63.0715,139.7417,339.0043,82.8584,24.8217,41.7663,102.7967,706.5017,68.4349,229.0442,13.5146,-0.2720558136554282,0.16136785946716367,-0.5349043501369042,-0.06243132095947385,0.17040167887547653,-0.23283299983495037
TCGA-AA-3875-01,MSS_TP53mut,0.3304054054054054,1555.5694,3730.1977,3702.4837,0.10641891891891891,0.4543918918918919,0.5050675675675675,207.8214,1.3706,1072.8347,361.0854,117.1876,152.269,66.3679,30.107,42.0122,75.7497,721.4064,128.7333,402.7614,27.1608,0.13197576920233017,-0.12811540380304892,0.03285533054273769,0.2505615289505986,-0.3695363613194115,0.62009789027001
TCGA-AA-3877-01,MSIH_TP53wt,0.5640202702702704,3551.5731,2643.4334,5076.6202,0.6942567567567568,0.18074324324324326,0.7736486486486487,257.0815,4.533,2713.5077,172.2117,216.2733,380.7565,108.4984,37.7404,49.3384,53.0401,1599.1759,77.9924,330.4617,58.9677,0.5335085241515474,0.3694076762034865,-0.4634901572852459,1.1479442166784837,0.49075906314982853,0.6571851535286551
TCGA-AA-3930-01,MSS_TP53wt,0.38125,2606.7777,4246.4047,2128.7631,0.44763513513513514,0.5658783783783784,0.10810810810810811,109.7892,0.775,754.0682,62.2157,206.3136,282.0368,70.5741,8.0388,41.8658,515.0713,354.2219,354.9183,183.3401,17.5404,-0.18537486934811828,-0.03191944037920408,-0.29726915117030245,0.11794292472706489,-0.23477269904594594,0.3527156237730108
TCGA-AA-3939-01,MSS_TP53wt,0.5099662162162162,2425.1184,2898.0179,7499.0144,0.3766891891891892,0.26182432432432434,0.9358108108108109,120.7849,-0.2946,854.1307,130.6944,54.5265,138.2129,46.1977,15.8271,32.1782,126.1257,826.6195,61.8811,216.8704,9.3314,-0.21004762918572925,-0.2997664232007615,-0.12620985150800773,0.08385783255094587,-0.3343846920589496,0.41824252460989547
TCGA-AA-3941-01,MSS_TP53wt,0.4905405405405405,1271.1319,4512.6695,7254.6947,0.06587837837837837,0.6199324324324325,0.9273648648648649,46.7301,-0.2946,200.258,17.1971,276.7329,43.5394,146.7429,18.7454,5.6584,190.5237,406.568,54.4812,346.3227,5.5371,-0.3833746924653401,-0.35303345692216503,0.006050639232139499,-0.4746428806809413,-0.39243624974113855,-0.08220663093980274
TCGA-AA-3947-01,MSIH_TP53wt,0.1523648648648649,2429.4563,1132.3217,96.5709,0.3783783783783784,0.0016891891891891893,0.0016891891891891893,64.6732,5.5112,5050.8956,66.2172,41.3608,553.7709,22.2133,0.0291,24.3025,186.1819,734.7233,201.2866,28.0509,48.9321,0.6775743198238668,0.1798111254809241,-0.49515299459198675,2.2798430136050474,-0.3019986664170925,2.5818416800221398
TCGA-AA-3949-01,MSIH_TP53mut,0.3989864864864865,2007.8616,1973.5352,7264.644,0.25506756756756754,0.060810810810810814,0.9290540540540541,572.1728,35.3237,5130.5776,563.7033,876.7592,791.1731,335.2117,126.0996,124.2002,175.4682,2054.1187,205.5829,309.9829,153.2394,2.549950882402066,2.1766254248462427,-0.3470331568631677,3.745251611498481,0.5529438607430496,3.192307750755431
TCGA-AA-3950-01,MSIH_TP53wt,0.4822635135135135,3128.1096,2815.9466,3908.4039,0.6165540540540541,0.23986486486486486,0.5456081081081081,254.4849,17.0094,2338.8052,233.3503,507.174,665.5702,114.0756,46.6794,60.0462,207.3983,872.8199,120.9902,190.7033,38.8763,0.8742993656905605,0.9053143521510734,-0.29500191742826165,1.3032850527499913,0.02007839904117531,1.283206653708816
TCGA-AA-3952-01,MSS_TP53wt,0.3951013513513514,2391.2369,2366.1675,4555.68,0.36317567567567566,0.125,0.7077702702702703,38.4801,2.5924,186.9862,29.8835,66.2593,239.1625,39.3625,5.4667,6.8539,84.1873,1190.2281,76.1383,842.3577,3.4253,-0.4406108638853256,-0.31591173837071546,-0.1063986166922577,-0.48942708726093354,-0.06824146795739136,-0.42118561930354215
TCGA-AA-3955-01,MSS_TP53mut,0.29729729729729726,1958.3209,3434.0456,2897.5006,0.24155405405405406,0.38344594594594594,0.28547297297297297,34.6877,0.6735,243.8631,131.6351,221.2977,97.0991,14.665,4.3727,7.1138,305.7068,506.4419,103.5296,190.494,11.4037,-0.3307205488191193,-0.5840590327745224,0.33201125539901283,-0.48254884160993383,-0.3851719786673421,-0.09737686294259174
TCGA-AA-3956-01,MSS_TP53mut,0.5523648648648649,4141.4914,3205.994,3543.2419,0.7804054054054054,0.3310810810810811,0.46959459459459457,109.7195,4.1817,233.9813,116.1208,98.739,103.5505,47.5953,8.4984,43.0292,161.1604,675.1511,202.1329,148.0206,13.3018,-0.2535653118738001,-0.34108442759973673,0.08098218442829952,-0.2695106046605778,-0.11395001942645525,-0.15556058523412256
TCGA-AA-3966-01,MSIH_TP53mut,0.30827702702702703,1774.7019,3206.3984,3509.7904,0.17905405405405406,0.3327702702702703,0.4560810810810811,310.4417,13.7324,1393.5456,365.7539,447.2105,508.4236,195.1744,85.4657,97.5207,117.9193,1273.8577,149.4432,357.9474,78.6799,0.7219989053308387,1.167062439632228,-0.5831904509238147,0.9057248586799883,1.7899762861904724,-0.8842514275104841
TCGA-AA-3968-01,MSS_TP53mut,0.30743243243243246,2496.0657,3465.431,2021.8405,0.41385135135135137,0.3918918918918919,0.08108108108108109,137.0553,7.0151,463.5266,376.0306,91.1216,211.6048,95.9577,33.4672,41.4942,76.8599,554.4635,486.9677,191.0126,17.3912,0.027425298673159137,0.03274143435810081,0.04383120041927306,-0.22566759599615033,-0.09406360361573458,-0.13160399238041576
TCGA-AA-3971-01,MSS_TP53mut,0.8162162162162162,4097.0871,13382.1783,4490.1624,0.7736486486486487,0.9966216216216216,0.6925675675675675,258.9802,4.7964,474.6595,323.4954,157.2921,173.0935,99.1181,33.1785,46.198,178.2122,839.7314,137.2052,328.7492,25.6813,0.12721338761433038,-0.0019713665867717566,0.013263261101087477,0.04304349946338173,-0.30243304785612884,0.34547654731951055
TCGA-AA-3973-01,MSS_TP53wt,0.33125,1504.6319,6867.3325,1850.6765,0.09966216216216216,0.910472972972973,0.060810810810810814,56.9097,-0.2946,126.7419,66.9423,53.633,72.6406,33.1049,9.4345,16.2197,82.5091,435.9833,363.0611,172.4867,17.467,-0.47255279634740094,-0.5235128851566733,0.03470240177937561,-0.44282347864835225,-0.40148493183198597,-0.041338546816366284
TCGA-AA-3975-01,MSS_TP53mut,0.5079391891891891,1870.3298,4550.4617,5192.0532,0.20945945945945946,0.6266891891891891,0.7871621621621622,56.5827,0.4718,197.7734,459.1191,204.1443,130.4534,71.1391,21.8427,27.0642,79.0261,915.0472,297.7819,305.7221,11.7195,-0.13721079326401117,-0.25644054962065654,0.3022042892831314,-0.38132926003188383,-0.2448451215434796,-0.13648413848840424
TCGA-AA-3976-01,MSS_TP53mut,0.30050675675675675,1133.6188,4009.9823,3376.777,0.04560810810810811,0.5287162162162162,0.41216216216216217,109.0249,-0.2946,251.1469,128.8544,66.3346,103.0151,51.9957,14.5583,11.911,215.9747,780.5567,26.3858,217.2221,13.0309,-0.3452846674274216,-0.4342051273790336,0.01650741574502501,-0.4261750296284661,-0.407822067624023,-0.018352962004443085
TCGA-AA-3977-01,MSS_TP53mut,0.36283783783783785,2491.5943,1412.4311,4397.6302,0.41047297297297297,0.005067567567567568,0.6570945945945946,132.069,17.5697,1357.1555,135.3167,220.5449,355.2774,158.2305,70.8846,56.0144,388.9871,986.192,53.8035,265.9435,19.8851,0.3370956023389947,0.6165109819350697,-0.32827033733021727,0.5727929900815452,-0.10043585785213639,0.6732288479336815
TCGA-AA-3979-01,MSS_TP53mut,0.4626689189189189,2653.1943,2774.6604,4538.3689,0.46114864864864863,0.22635135135135134,0.7010135135135135,13.1225,1.6268,255.1865,69.9739,40.205,83.3154,22.3323,9.6586,1.7861,331.54,927.892,87.028,243.6648,35.6519,-0.46299194008090144,-0.586872755463101,0.1506682685465517,-0.36015060334867466,-0.26992621838150793,-0.09022438496716673
TCGA-AA-3980-01,MSS_TP53mut,0.38057432432432436,2529.9862,1539.2961,4438.3352,0.43074324324324326,0.02195945945945946,0.6722972972972973,472.0592,18.8511,1306.0873,175.4554,244.5861,277.2643,248.2532,51.4784,102.0837,157.7438,962.9075,338.5368,177.39,31.579,0.7674820529778096,0.7628557136811833,-0.37427936862543487,0.9981625426579493,-0.16752618756926801,1.1656887302272174
TCGA-AA-3982-01,MSS_TP53mut,0.4905405405405405,2249.1761,3951.5502,4444.8111,0.3293918918918919,0.5202702702702703,0.6756756756756757,295.7722,5.9582,486.4647,44.6003,142.0684,317.7542,140.8479,65.565,80.1054,142.6139,626.3841,129.4867,286.804,6.5633,0.02237567156622086,0.6011931150650515,-0.8374818813498721,0.18793014485137252,-0.24679878254323306,0.43472892739460556
TCGA-AA-3984-01,MSS_TP53wt,0.3682432432432433,3254.9082,2172.3772,2952.8997,0.6317567567567568,0.08783783783783784,0.2972972972972973,168.5293,8.1852,2286.1519,210.8524,218.2231,170.1523,124.8754,27.538,44.0598,643.2722,770.7971,189.6325,247.0883,38.5518,0.43752214572939446,0.004794900242627912,0.05655798885340413,1.0183385046220732,0.33370665397658333,0.6846318506454898
TCGA-AA-3986-01,MSS_TP53wt,0.4820945945945946,3528.7856,3001.3778,3361.8029,0.6858108108108109,0.28378378378378377,0.40878378378378377,409.1064,16.4227,836.3044,591.197,277.3828,194.1525,217.4605,92.6475,65.2744,138.0939,1120.5114,86.5007,261.5322,38.0725,0.8112952716549973,0.628015954132837,0.11608669555069928,0.42369803675303375,0.2740393369054662,0.14965869984756752
TCGA-AA-3989-01,MSS_TP53wt,0.7153716216216216,3802.725,4194.9707,5844.8523,0.7331081081081081,0.5540540540540541,0.8530405405405406,216.275,4.7135,430.4924,208.4644,263.5993,148.5069,177.069,99.1548,32.9779,244.7799,841.5852,71.2664,353.2363,11.9348,0.055673874995635364,0.3791215119267822,-0.391806020666104,-0.03056385361676888,-0.12757604254116786,0.09701218892439897
TCGA-AA-3994-01,MSS_TP53wt,0.5858108108108109,1701.3435,5815.334,6949.9585,0.16216216216216217,0.8192567567567568,0.9172297297297297,80.8726,1.9244,171.7638,47.0974,99.0209,174.7434,44.6946,22.3283,12.8232,128.1347,1330.2227,27.0258,310.512,16.5533,-0.38224554048777176,-0.2956155197048727,-0.10323931324497287,-0.3593662829518545,-0.06261564936061619,-0.2967506335912383
TCGA-AA-A004-01,MSS_TP53mut,0.804391891891892,3832.1051,5130.4307,8395.0091,0.7415540540540541,0.7364864864864865,0.956081081081081,24.9104,-0.2946,56.7478,101.1709,585.1842,25.7978,51.9024,51.9558,-0.285,0.125,390.0489,14.9658,1158.2723,-0.1123,-0.23116818638307599,-0.41784306957317474,0.4156720220285417,-0.07932780706903797,0.5439159919868602,-0.6232437990558982
TCGA-AA-A00A-01,MSS_TP53wt,0.5692567567567567,4110.2246,1772.1101,5541.1253,0.777027027027027,0.04054054054054054,0.8209459459459459,149.9419,10.5071,963.465,148.0625,224.2137,176.7505,110.926,37.528,55.4013,181.8855,2834.9093,314.4202,543.8568,31.4774,0.14874164615361515,0.0860485879628845,-0.00687939143762363,0.38289441141399994,0.11844002653445672,0.2644543848795432
TCGA-AA-A00D-01,MSS_TP53wt,0.30016891891891884,1172.3314,3587.0236,3657.3941,0.057432432432432436,0.42736486486486486,0.4966216216216216,473.355,24.3349,1801.3469,309.929,652.6214,425.9833,246.0428,91.113,139.2052,303.1834,1010.1014,28.3661,202.8343,46.0551,1.2652521794204543,1.339381842094076,-0.2974982770978618,1.648535833573749,1.1242469298539897,0.5242889037197593
TCGA-AA-A00E-01,MSIH_TP53wt,0.5572635135135136,5105.5542,2018.1258,4244.4713,0.8800675675675675,0.06925675675675676,0.6148648648648649,113.5672,13.5364,1056.0598,237.8965,275.3034,299.4672,114.8082,45.5663,63.9215,423.3064,1680.6749,68.7726,361.2027,37.3179,0.2639180651471531,0.3569528772260562,-0.05040685039399323,0.5579808706453275,0.7797237029417433,-0.22174283229641578
TCGA-AA-A00F-01,MSS_TP53wt,0.4991554054054054,3258.71,3696.0075,3247.8362,0.6334459459459459,0.44256756756756754,0.3766891891891892,46.8131,0.6436,59.9459,44.9027,69.4829,65.2976,46.5109,14.0842,20.5557,117.697,868.4194,166.4141,266.935,13.2341,-0.48479987456191465,-0.46828479155658204,0.0013697772639470474,-0.36143804199037416,0.05322685163318887,-0.414664893623563
TCGA-AA-A00J-01,MSIH_TP53wt,0.3574324324324324,3773.889,1414.4592,2522.3473,0.7263513513513513,0.008445945945945946,0.21452702702702703,48.9785,4.3402,262.1872,61.2055,116.7802,245.935,49.286,14.0767,27.6351,244.2099,967.3866,251.7163,316.0775,36.9672,-0.33550587837565793,-0.15684542056723944,-0.13629862219338662,-0.3352080326017101,-0.1657875780828384,-0.16942045451887172
TCGA-AA-A00K-01,MSS_TP53wt,0.6577702702702702,7786.5255,2199.8309,5468.1124,0.9679054054054054,0.0945945945945946,0.8074324324324325,44.6181,1.4365,91.2062,301.5765,84.0725,66.7117,89.6932,24.7809,17.0245,143.7532,1029.7903,165.676,358.012,15.285,-0.3081324243403081,-0.34678567077384864,0.16743964364557612,-0.5087853221558591,-0.05464417082707615,-0.45414115132878297
TCGA-AA-A00L-01,MSS_TP53wt,0.5682432432432433,3867.0424,3409.9035,3791.0798,0.7466216216216216,0.375,0.5236486486486487,27.1904,3.1112,114.3049,77.9773,52.0311,41.6716,20.7574,9.0296,8.171,132.6771,202.5829,247.2789,291.0347,12.1299,-0.43785676825550734,-0.6298925282739051,0.258773999919979,-0.5246781655996381,-0.40955438117106086,-0.11512378442857724
TCGA-AA-A00N-01,MSS_TP53wt,0.6451013513513513,4949.6854,2505.4305,5578.0158,0.8716216216216216,0.1570945945945946,0.831081081081081,83.3574,2.2564,380.0545,37.0434,100.8165,214.2189,83.2741,19.2705,24.5045,272.6899,1683.3824,151.7461,210.2587,29.7575,-0.33420140736318044,-0.128988608758083,-0.2675654750489304,-0.2915424230126857,0.03622550266535442,-0.3277679256780401
TCGA-AA-A00O-01,MSS_TP53wt,0.49949324324324323,1439.8661,9143.8156,3960.0216,0.08952702702702703,0.9847972972972973,0.5608108108108109,61.3273,1.5767,325.1751,25.8322,462.3741,130.703,23.6271,33.8645,16.3438,73.4605,777.908,160.4391,382.4738,11.0679,-0.20496136199199128,-0.33038926407739655,0.20964339527768677,-0.4001591148856273,-0.2504986073159889,-0.1496605075696384
TCGA-AA-A00Q-01,MSS_TP53wt,0.6363175675675675,4733.8665,4435.896,3353.5182,0.839527027027027,0.5996621621621622,0.40202702702702703,100.607,2.8924,475.9509,49.8451,60.9159,83.245,48.2606,26.5368,34.8448,115.1257,873.6471,151.4866,293.2251,20.6292,-0.2954740499240782,-0.31559375005681317,-0.08229707858157875,-0.21513374754870393,-0.3312673097785729,0.11613356222986895
TCGA-AA-A00R-01,MSIH_TP53wt,0.37922297297297297,2363.8825,1724.6949,5022.9186,0.35135135135135137,0.033783783783783786,0.7618243243243243,921.1058,69.0526,1369.8212,1027.2674,1116.3139,509.7133,705.2336,256.499,152.486,58.6146,2239.0262,158.2877,293.0799,84.5475,3.1856438132403904,3.20680675503209,0.35110171491654807,4.513628661652401,1.6711991168669036,2.8424295447854977
TCGA-AA-A00U-01,MSS_TP53wt,0.4525337837837838,4737.1836,2848.1122,2238.089,0.8412162162162162,0.2483108108108108,0.13851351351351351,58.7153,4.6353,188.8847,49.3476,75.7407,61.1062,39.6615,26.7593,19.4898,457.6123,751.6533,124.0003,186.3777,14.2305,-0.3623341548813029,-0.4289906702992468,0.09868723895581877,-0.27121506708837845,-0.3335624088247289,0.062347341736350426
TCGA-AA-A00W-01,MSS_TP53wt,0.6185810810810811,6567.4288,2963.6411,3837.2225,0.9408783783783784,0.27533783783783783,0.5320945945945946,47.4945,-0.2946,64.3639,94.1564,54.0625,33.6255,62.4638,12.5067,14.7697,207.1327,1426.4311,96.4017,297.2206,7.1621,-0.48012498851060254,-0.5190028218073837,0.057055624902432045,-0.4551440937186122,-0.3819383933111341,-0.07320570040747809
TCGA-AA-A00Z-01,MSS_TP53wt,0.4547297297297297,2766.0551,3519.9151,3456.8651,0.5033783783783784,0.40709459459459457,0.4375,56.1364,6.938,283.1343,89.5456,49.9825,74.293,37.3097,8.2781,15.9673,189.3447,531.0989,303.4691,388.9558,28.7672,-0.29112612178654074,-0.5199092576546528,0.28000994390659373,-0.43607301733454495,-0.18962693361228034,-0.24644608372226462
TCGA-AA-A010-01,MSS_TP53mut,0.4819256756756757,3790.8598,2027.766,3970.9372,0.7297297297297297,0.07094594594594594,0.5625,146.4835,9.9781,356.1629,114.8643,121.3177,208.2252,75.3282,34.6179,44.5603,82.0783,498.5008,201.2974,310.56,-0.1123,-0.06520944627729182,0.007483761984845166,-0.06521249992511247,-0.040610153585480056,-0.13539764804049376,0.0947874944550137
TCGA-AA-A017-01,MSS_TP53mut,0.5407094594594595,2053.7505,6530.2565,3977.8592,0.2635135135135135,0.8868243243243243,0.5641891891891891,29.5468,-0.2946,76.8381,45.9025,44.8709,50.1002,38.1474,21.6108,19.4908,74.3212,832.7162,435.8381,154.7328,5.6741,-0.5304993392910815,-0.47427734248952846,-0.04249095494759447,-0.5146964404894281,-0.31724110194671395,-0.19745533854271413
TCGA-AA-A01C-01,MSS_TP53mut,0.4657094594594595,2001.2296,4341.6028,4316.2109,0.2533783783783784,0.5827702702702703,0.6317567567567568,38.5579,2.3829,313.7024,378.2707,58.4607,104.0465,66.6755,20.2351,11.575,106.0833,558.1919,153.4657,470.5488,12.6823,-0.21829277425886012,-0.3782813783615903,0.28186475342444295,-0.35543469898241653,-0.07754983817847126,-0.27788486080394526
TCGA-AA-A01D-01,MSS_TP53wt,0.5135135135135135,2381.5637,4555.7409,4211.92,0.3564189189189189,0.6283783783783784,0.6081081081081081,42.165,1.4703,182.7358,29.9773,126.7351,345.0873,165.5515,22.1629,13.3865,16.4413,946.4396,61.5024,235.3379,18.6427,-0.42778958492117913,0.19333122196909389,-0.5996616943502151,-0.46800670322838,0.043107751764239005,-0.511114454992619
TCGA-AA-A01F-01,MSS_TP53wt,0.6300675675675675,2927.3438,5094.8132,4346.9564,0.5489864864864865,0.7246621621621622,0.643581081081081,9.7557,6.2655,57.3585,67.0047,190.8404,15.1665,12.6218,5.0082,3.3119,38.0493,1353.1267,43.053,194.7496,5.9057,-0.3445821065111322,-0.7261292697872905,0.563020835857225,-0.593980714793266,0.17221786230466618,-0.7661985770979322
TCGA-AA-A01G-01,MSS_TP53wt,0.4947635135135135,2752.4784,3889.3782,3638.5507,0.49324324324324326,0.4966216216216216,0.49493243243243246,78.6976,0.5131,126.4016,42.5516,170.8698,64.3948,30.3954,18.175,27.6529,298.8774,517.5532,124.9565,245.8886,3.8081,-0.38706018926702834,-0.44973651038736334,0.0628459614749799,-0.37900451217916187,-0.45134372879128537,0.0723392166121235
TCGA-AA-A01I-01,MSS_TP53wt,0.3608108108108108,4617.7975,2144.9894,1060.9798,0.831081081081081,0.08445945945945946,0.010135135135135136,102.5124,5.1956,298.2611,94.5919,55.2209,62.9835,44.3041,5.854,39.7329,283.8365,495.604,39.5156,60.7067,11.7876,-0.26359672947549184,-0.43635421652987827,0.15042246497139755,-0.30562058700384187,-0.5087498195814948,0.20312923257765292
TCGA-AA-A01K-01,MSS_TP53wt,0.4543918918918919,1593.9561,5455.909,3988.8664,0.125,0.7787162162162162,0.5692567567567568,82.0684,2.6634,330.1086,48.0579,104.7908,143.452,67.0142,44.7803,31.4034,163.9201,1268.0607,80.5205,205.6619,25.9803,-0.3299331395773354,-0.11198805321031484,-0.2575087130988877,-0.22005537664000407,-0.003981445519549737,-0.21607393112045434
TCGA-AA-A01P-01,MSIH_TP53wt,0.6758445945945947,3412.76,5448.29,4161.73,0.6570945945945946,0.777027027027027,0.5996621621621622,880.182,68.7927,4099.77,628.246,511.162,517.54,456.036,211.389,183.143,310.251,1000.0,208.201,477.913,142.597,3.1671837557048206,2.6559423249812184,-0.010886774108816777,2.9048601576461546,3.5845403635618753,-0.6796802059157208
TCGA-AA-A01Q-01,MSS_TP53wt,0.35962837837837835,2449.0282,1762.4276,4344.1474,0.3885135135135135,0.03885135135135135,0.6418918918918919,144.5309,7.0445,379.5339,82.7678,143.9302,172.4766,173.1435,11.1971,40.4459,58.4673,605.9066,73.8788,455.3235,185.6431,-0.12563167682493875,0.0024241432426780063,-0.16541602509331482,0.5241185377399323,-0.30674132582610786,0.8308598635660402
TCGA-AA-A01R-01,MSIH_TP53wt,0.44746621621621624,2141.5348,2465.6206,8558.6589,0.28885135135135137,0.14864864864864866,0.9577702702702703,661.4263,23.2293,2820.0457,282.2244,457.0117,293.5677,566.6325,269.2909,174.8141,148.963,1144.3452,73.9303,1139.5617,30.4022,1.5532093622018146,2.773394703843346,-1.9604649758951322,3.2542962325622407,0.3207428648579761,2.9335533677042647
TCGA-AA-A01S-01,MSS_TP53mut,0.5993243243243243,2248.8882,4510.2017,7739.0426,0.3277027027027027,0.6148648648648649,0.9459459459459459,19.8995,-0.2946,36.6843,170.2969,21.8245,23.3404,2.8421,5.5158,1.6825,0.125,433.7372,49.6628,567.3972,2.1337,-0.4888902803772536,-0.7362725050189549,0.32096656941345575,-0.6327584511026909,-0.5332534238264253,-0.09950502727626565
TCGA-AA-A01T-01,MSS_TP53mut,0.7756756756756757,3854.1708,4558.7099,9065.0831,0.7432432432432432,0.6300675675675675,0.964527027027027,24.9487,0.7866,573.0878,61.6293,60.2997,13.2073,66.5057,11.3722,5.6004,59.3978,390.6319,83.096,1279.6437,10.2072,-0.3933955712882672,-0.5868323641912753,0.13291946137102706,-0.22883225480405392,0.047691050669087694,-0.27652330547314163
TCGA-AA-A01V-01,MSS_TP53wt,0.7609797297297297,5627.7003,3924.113,5545.1137,0.9054054054054054,0.5067567567567568,0.8226351351351351,51.1312,6.1409,107.5435,459.2772,98.7191,58.2057,79.4613,193.0768,29.8369,131.9495,1968.4251,40.5138,314.2384,31.1959,-0.10800372270357705,0.5117156200572739,-0.37541268880346224,-0.46795125322666875,0.8835808952606896,-1.3515321484873584
TCGA-AA-A01X-01,MSS_TP53wt,0.47381756756756754,2444.39,4237.38,3693.46,0.38513513513513514,0.5625,0.5033783783783784,26.6355,0.0,28.972,34.5794,30.3738,45.7944,21.9626,50.0,10.2804,90.1869,2057.01,26.6355,249.916,7.0093,-0.5522563901416918,-0.4087246959697062,-0.12206253008893808,0.28272245681946667,-0.41001774726986745,0.6927402040893341
TCGA-AA-A01Z-01,MSS_TP53mut,0.5336148648648649,3592.7,3510.3,3468.24,0.6993243243243243,0.40540540540540543,0.4408783783783784,11.588,1.7167,27.4678,14.5923,13.7339,27.4678,15.4506,1.2876,5.5794,44.206,951.931,13.7339,260.485,4.721,-0.5568664972895612,-0.710971597728361,0.20112904518300634,-0.5487973144622617,-0.2829159277969061,-0.26588138666535555
TCGA-AA-A022-01,MSIH_TP53wt,0.47043918918918914,3039.223,1624.8624,4975.317,0.589527027027027,0.02364864864864865,0.7584459459459459,1339.7626,33.0673,793.7561,611.7968,916.8417,489.5062,851.7213,184.6457,207.5762,142.5772,926.4721,218.0609,813.1402,133.0984,2.5019324594987475,3.3246025342088465,-1.485760989034141,3.0216169310023737,1.8592215166023074,1.1623954144000663
